assay,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,pos_avgLFC,avg_LFC,gene
Adapt_IFI44L,RABGGTA,-0.43299883928804483,5.168900331954008,-1.6660644613669777,0.10638244721169407,0.28683557606362947,-4.843095077100559,-1.614668755476513,-0.7755242562149798,-0.7108972348637314,RABGGTA
Prolif_MKI67,RABGGTA,-1.0573176253324506,4.824866619013751,-1.5420003953499652,0.14244166128666877,0.34177215887641127,-4.982164618781842,-1.46675887264976,-0.7755242562149798,-0.7108972348637314,RABGGTA
Adapt_AIF1,HAUS7,-1.2705910812818964,3.505915596800737,-4.67686960553454,5.32019100330567e-5,0.0030838540989495213,1.7100583526668647,-4.04109627401183,-1.6969317287512848,-0.707054886979702,HAUS7
Homeo_FRMD4A,HAUS7,-2.3908722137621146,3.541779555120913,-4.647161425409515,5.701949834766457e-5,0.003216674045674732,1.8451641070177187,-4.024817578760572,-1.6969317287512848,-0.707054886979702,HAUS7
Adapt_CCL3,HAUS7,-1.3427780772459514,3.1930239356853383,-4.060069145674835,3.2162814554523257e-4,0.009058119020455717,0.1880940702309859,-3.5972267037844805,-1.6969317287512848,-0.707054886979702,HAUS7
Adapt_HSPA1A,HAUS7,-1.3567621665092868,3.041573732551728,-3.437287641349987,0.0016242187337089482,0.023655961650016637,-1.2784036166141037,-3.1515220952128393,-1.6969317287512848,-0.707054886979702,HAUS7
Adapt_HIST,HAUS7,-2.1236551049571752,3.39207327641357,-3.476393488743973,0.0018468022031933949,0.025487655292939348,-1.194305433877859,-3.113823036598718,-1.6969317287512848,-0.707054886979702,HAUS7
PVM_GPNMB,ITGA5,-1.160389983731216,5.132162971831903,-4.976348388528744,2.8054498474973788e-5,0.0021259540759766622,2.5868792578251396,-4.1887097134599705,-0.7690057841770326,-0.7049219688289465,ITGA5
Adapt_CCL3,ITGA5,-0.8814487303178336,5.201396904698,-4.335406448440131,1.5350126815949402e-4,0.005878316745867699,0.8119915144619867,-3.7853356270419067,-0.7690057841770326,-0.7049219688289465,ITGA5
Adapt_AIF1,ITGA5,-0.6758501219362434,4.505223400139391,-4.154074827794967,2.3296895217007882e-4,0.0075100643875920655,0.3403243657158699,-3.680289890938311,-0.7690057841770326,-0.7049219688289465,ITGA5
Adapt_TMEM163,ITGA5,-1.5486082776857164,4.9519640832050245,-3.764837352958578,7.429308546502985e-4,0.014892838518642417,-0.6527757889926997,-3.373225486411628,-0.7690057841770326,-0.7049219688289465,ITGA5
Adapt_HIST,ITGA5,-0.8046315317220971,5.220029994398702,-3.4675554643060074,0.0015369111824003294,0.022887129372586947,-1.3229337011195996,-3.167622172111904,-0.7690057841770326,-0.7049219688289465,ITGA5
Adapt_IFI44L,ITGA5,-0.8188113296225392,5.086949230539703,-2.9999447065203086,0.004792696375829716,0.04488970754819572,-2.324493190173516,-2.8206466361184632,-0.7690057841770326,-0.7049219688289465,ITGA5
Homeo_FRMD4A,ITGA5,-0.5633018601468116,5.289233648059292,-2.9270709335676988,0.006487491693904954,0.0537185707987654,-2.4456365447078094,-2.722067362513066,-0.7690057841770326,-0.7049219688289465,ITGA5
PVM_CD163,ITGA5,-0.8727650793266433,5.07023135091964,-2.637336940761477,0.013561637758481659,0.083047311360737,-3.284998626267775,-2.4686695799491405,-0.7690057841770326,-0.7049219688289465,ITGA5
Adapt_HSPA1A,ITGA5,-0.42158544889492244,5.142111939217562,-1.9289041107331062,0.06283459326393633,0.20829386188803153,-4.523544979666179,-1.8603601178614828,-0.7690057841770326,-0.7049219688289465,ITGA5
Adapt_HIF1A,ITGA5,-0.5037623079528046,4.861286081144964,-1.1226795842137685,0.27538630179066914,0.5026774945702609,-5.234860645431114,-1.090742277875851,-0.7690057841770326,-0.7049219688289465,ITGA5
Homeo_PICALM,ITGA5,-0.20790895461053083,5.51198519046966,-0.7550697322698645,0.4556189724306552,0.6698158866411124,-5.8219314059592415,-0.7460801948265252,-0.7690057841770326,-0.7049219688289465,ITGA5
Adapt_HSPA1A,HS3ST1,-1.371831449358436,5.303610035937239,-4.593986649797173,6.278047729457037e-5,0.0033909620685288336,1.6711005503177034,-4.002108567680916,-0.8421748738214047,-0.7018123948511704,HS3ST1
PVM_GPNMB,HS3ST1,-1.7305027651974685,4.9016612270510675,-3.7731102544791164,7.00714534296977e-4,0.014374478403905886,-0.5906627223559671,-3.3892994135128807,-0.8421748738214047,-0.7018123948511704,HS3ST1
Homeo_FRMD4A,HS3ST1,-0.8655138181835333,5.5851792836301675,-3.410078089015267,0.0018539716148034452,0.025551872398866967,-1.342423341502137,-3.112679613940957,-0.8421748738214047,-0.7018123948511704,HS3ST1
Adapt_AIF1,HS3ST1,-0.8325186774571498,4.843118572900531,-3.0852676394450405,0.004600516930138266,0.04379228982555404,-2.35418434363336,-2.833750958207398,-0.8421748738214047,-0.7018123948511704,HS3ST1
Adapt_TMEM163,HS3ST1,-1.3192216846160703,5.375349159527409,-2.7410764489744937,0.010214107787868305,0.07025288541613756,-3.033575869731623,-2.568495365699602,-0.8421748738214047,-0.7018123948511704,HS3ST1
Adapt_IFI44L,HS3ST1,-0.7900422128727227,5.594473409461729,-2.073769633615426,0.04523052684861098,0.17185130489987283,-4.261199339526989,-2.0025042465381344,-0.8421748738214047,-0.7018123948511704,HS3ST1
Adapt_HIST,HS3ST1,-0.7085375698171434,5.25336154067599,-2.095455235746537,0.04589285729401189,0.17344808850335994,-4.053008289367784,-1.996377414646452,-0.8421748738214047,-0.7018123948511704,HS3ST1
Adapt_HIF1A,HS3ST1,-0.7978935376071328,5.106280130773366,-1.7605348600722042,0.09925006724367237,0.2751460184856888,-4.461476397406672,-1.6485002119330723,-0.8421748738214047,-0.7018123948511704,HS3ST1
Adapt_CCL3,HS3ST1,-0.5215081975085933,5.049186470862899,-1.5396334000179968,0.1349450832995993,0.33070261723924965,-5.112327094235772,-1.494882603133682,-0.8421748738214047,-0.7018123948511704,HS3ST1
Prolif_MKI67,HS3ST1,0.5158211744042038,4.700399508703804,0.8348206358224266,0.4220023623965322,0.641657031851245,-5.503594755247702,0.8029522012092967,-0.8421748738214047,-0.7018123948511704,HS3ST1
PVM_GPNMB,LILRA2,-0.9354866924074443,6.143946592306719,-3.1368657985495214,0.003827121242075393,0.03928129046644993,-2.092863854835209,-2.8920704454598147,-0.6948097135733627,-0.6948097135733627,LILRA2
Prolif_MKI67,LILRA2,-1.589777440158696,5.507766017977845,-3.4586455199511215,0.004087576631707677,0.04088149476278757,-1.7768213960530357,-2.8713229688960555,-0.6948097135733627,-0.6948097135733627,LILRA2
Adapt_HIST,LILRA2,-0.9322170638155116,6.096985023893266,-3.0932880612604863,0.004119420067549337,0.041049295890855125,-2.228330428675849,-2.8688692828348055,-0.6948097135733627,-0.6948097135733627,LILRA2
PVM_CD163,LILRA2,-0.90312091925205,5.8584622464652565,-2.6554967325224403,0.012909303064069901,0.08060657201111256,-3.2500950671780555,-2.4862616012656185,-0.6948097135733627,-0.6948097135733627,LILRA2
Adapt_HIF1A,LILRA2,-0.8115950446689846,5.926981050341562,-2.5535489024612,0.016127761641358266,0.09207947375546523,-3.2815126025877306,-2.4060113953163795,-0.6948097135733627,-0.6948097135733627,LILRA2
Adapt_TMEM163,LILRA2,-0.9069849777894468,6.046027032919033,-2.2706464042951877,0.03071176612022693,0.136089530324619,-3.9902354694635136,-2.1607873961646615,-0.6948097135733627,-0.6948097135733627,LILRA2
Adapt_AIF1,LILRA2,-0.6492499963989844,6.235579275798612,-2.210600145422574,0.03507903223033088,0.14697074017924813,-4.2296034303621735,-2.1074449098590082,-0.6948097135733627,-0.6948097135733627,LILRA2
Homeo_FRMD4A,LILRA2,-0.549773755109471,6.307260937585415,-2.016881907095729,0.05414786824883193,0.1908288477271614,-4.2818747577572145,-1.9256517828434518,-0.6948097135733627,-0.6948097135733627,LILRA2
Adapt_CCL3,LILRA2,-0.6035582844339835,6.22041083564522,-2.0638456850098224,0.05457774199632367,0.19161966350534076,-4.3206736357664575,-1.9222226975160037,-0.6948097135733627,-0.6948097135733627,LILRA2
Adapt_HSPA1A,LILRA2,-0.4088113619093532,5.99310318600457,-1.365314890986778,0.1815562296050658,0.3950106850043319,-5.412103953871688,-1.3359787177595868,-0.6948097135733627,-0.6948097135733627,LILRA2
Adapt_IFI44L,LILRA2,-0.08300370540698054,6.378437052304576,-0.2986004777650173,0.7672394162411782,0.8811087595500889,-6.148685318593357,-0.2959877766052955,-0.6948097135733627,-0.6948097135733627,LILRA2
Homeo_PICALM,LILRA2,0.035862678470553355,6.111956970239047,0.11694551794024105,0.907610081796931,0.9563869683199567,-6.036533140629557,0.11605357512627042,-0.6948097135733627,-0.6948097135733627,LILRA2
Adapt_AIF1,CCL20,-2.1508350120432285,4.103647120507242,-3.6771264331749802,9.051390694174267e-4,0.016747402912928103,-0.8994233368551985,-3.3184642537711535,-1.3753421945220685,-0.6876710972610343,CCL20
Adapt_HIST,CCL20,-1.329431242295413,3.7085347711419847,-2.318382927123619,0.027810208453258465,0.12854064740329896,-3.8523176649557813,-2.1999533009994967,-1.3753421945220685,-0.6876710972610343,CCL20
PVM_GPNMB,CCL20,-1.8201219594455835,4.844101537786497,-2.2865339115216137,0.031791885991997115,0.13890426260021113,-3.9199291952361555,-2.1470175307390797,-1.3753421945220685,-0.6876710972610343,CCL20
Adapt_CCL3,CCL20,-1.454799518719934,5.046031243196164,-1.468050798568512,0.153023673997978,0.35672004889317654,-5.234826911697359,-1.4289323650248493,-1.3753421945220685,-0.6876710972610343,CCL20
Adapt_HSPA1A,CCL20,-0.9518563513192992,3.8917373722463537,-1.154965299756927,0.25657608697723416,0.48239978169950276,-5.444656217590161,-1.1345209595582357,-1.3753421945220685,-0.6876710972610343,CCL20
Homeo_FRMD4A,CCL20,-0.5450090833089525,3.4469975193102695,-0.8004884519806073,0.4295185055747093,0.6479170245446464,-5.748236849887172,-0.7900158607717538,-1.3753421945220685,-0.6876710972610343,CCL20
Adapt_AIF1,ZC3H12A,-1.22799615338541,3.1653489412049325,-4.353764337510978,1.4707693127272907e-4,0.005715624646998365,0.7784663826279541,-3.795953728457179,-1.176863526611507,-0.6865037238567124,ZC3H12A
Adapt_HIST,ZC3H12A,-1.5024346975756622,4.484225268146541,-4.3154697841867025,2.0899700317368925e-4,0.007035077760605327,0.8719130699565412,-3.7078856305695154,-1.176863526611507,-0.6865037238567124,ZC3H12A
PVM_GPNMB,ZC3H12A,-1.192546628068543,4.10181114540028,-3.398743447198787,0.0019118039946409103,0.026032699997324646,-1.4567852898654472,-3.1036018798462632,-1.176863526611507,-0.6865037238567124,ZC3H12A
Adapt_CCL3,ZC3H12A,-0.9254259013718773,5.31429480372166,-3.3564344628092218,0.0027688773524041435,0.032475321000540895,-1.5253739709886691,-2.9922959085624425,-1.176863526611507,-0.6865037238567124,ZC3H12A
Adapt_HSPA1A,ZC3H12A,-0.9771245976387513,4.961127550300288,-2.9457723327205905,0.005932696922037349,0.05084294558373906,-2.487125220477016,-2.7514781955011784,-1.176863526611507,-0.6865037238567124,ZC3H12A
Adapt_HIF1A,ZC3H12A,-1.437153712633526,4.621480576496699,-2.173893418262176,0.03845193611395186,0.15560230435060488,-3.7856014934771496,-2.070004360529081,-1.176863526611507,-0.6865037238567124,ZC3H12A
Homeo_FRMD4A,ZC3H12A,-0.9753629956067793,3.4249758593237574,-1.9499034530939614,0.06023906117845833,0.20324317204191333,-4.283031589087277,-1.8790397839931936,-1.176863526611507,-0.6865037238567124,ZC3H12A
Adapt_AIF1,AC239799.2,-2.8124829080801663,2.3044998791070346,-4.883312393038959,2.867997096012283e-5,0.0021625928597736183,2.2974835965793847,-4.183702241872533,-1.6416695474674543,-0.6840289781114394,AC239799.2
Adapt_HIST,AC239799.2,-1.5670867392168333,3.9671693156135914,-4.352805474385842,1.4228700840384872e-4,0.005592950407753864,0.9058935911381649,-3.8041585836623835,-1.6416695474674543,-0.6840289781114394,AC239799.2
Adapt_CCL3,AC239799.2,-1.5867687486639237,3.7777074669538298,-4.342015874554514,1.487835336876298e-4,0.005754264555104735,0.8870191203286923,-3.7930911115783625,-1.6416695474674543,-0.6840289781114394,AC239799.2
Homeo_FRMD4A,AC239799.2,-1.6169754895104553,3.507500259494989,-3.8569636409333676,6.325867684151492e-4,0.013578619784440587,-0.21763939647587716,-3.4172434811650056,-1.6416695474674543,-0.6840289781114394,AC239799.2
Adapt_HSPA1A,AC239799.2,-0.6250338518658927,3.5547424682848567,-1.087250179560225,0.2849018882660843,0.5129670902840427,-5.7567694134928304,-1.0693724233814863,-1.6416695474674543,-0.6840289781114394,AC239799.2
Adapt_HIF1A,ABL2,-2.5612841474533976,6.41502943452983,-4.608412979689155,7.486959477146188e-5,0.0038097618408484968,1.1305662643940986,-3.9602555643174093,-0.6765059575393261,-0.6765059575393261,ABL2
PVM_GPNMB,ABL2,-1.239466805529899,6.165332711782225,-3.4398751842588533,0.0016483904161979778,0.023882455722792007,-1.3883941279252774,-3.147205542140498,-0.6765059575393261,-0.6765059575393261,ABL2
Adapt_HIST,ABL2,-0.8621066882302983,5.99624885222304,-2.779377354506215,0.009310385093960986,0.0665726432738873,-2.8857554458515207,-2.600441650110712,-0.6765059575393261,-0.6765059575393261,ABL2
Homeo_PICALM,ABL2,0.7071391655257777,5.615023657254433,2.499666710324189,0.01710553142555044,0.09539565570020873,-3.4061160349273876,2.384431517020412,-0.6765059575393261,-0.6765059575393261,ABL2
Adapt_AIF1,ABL2,-0.5936261291552243,5.157013218066627,-2.227163310106168,0.03441530702143084,0.1454031209231457,-4.221382627365478,-2.1151718055114284,-0.6765059575393261,-0.6765059575393261,ABL2
Adapt_HSPA1A,ABL2,-0.744447286317071,6.216369101404184,-1.8840536499245204,0.06853504475884271,0.21996199264304253,-4.577217938867499,-1.8214726216965633,-0.6765059575393261,-0.6765059575393261,ABL2
Homeo_FRMD4A,ABL2,-0.45922420141952447,5.815174356778241,-1.651468985988447,0.10945249115090752,0.2917222189705573,-4.868210284690197,-1.6006588900981646,-0.6765059575393261,-0.6765059575393261,ABL2
Prolif_MKI67,ABL2,-0.7741798354636353,5.024403415588539,-1.7071675336279366,0.11500791645639838,0.3007625886763388,-4.6460618047362825,-1.576077618132293,-0.6765059575393261,-0.6765059575393261,ABL2
Adapt_TMEM163,ABL2,-0.6403678998074609,6.397594782943393,-1.5893310091782158,0.12243832473235038,0.3124490931189298,-5.14340388814999,-1.544619507943384,-0.6765059575393261,-0.6765059575393261,ABL2
Adapt_CCL3,ABL2,-0.6125745644752452,6.246017976664622,-1.5737046611138283,0.12569432857845889,0.3170983461818958,-5.069311604074741,-1.531303792972316,-0.6765059575393261,-0.6765059575393261,ABL2
Adapt_IFI44L,ABL2,-0.14590950496762467,5.768852648670946,-0.5424032837334365,0.5907692025196911,0.7695105244758498,-6.173759559607472,-0.5377216900955764,-0.6765059575393261,-0.6765059575393261,ABL2
PVM_CD163,ABL2,-0.19202359317830986,6.2707289268411674,-0.5066980467647948,0.6164792298359489,0.7863518286303925,-6.218671739358459,-0.5008463965798502,-0.6765059575393261,-0.6765059575393261,ABL2
Adapt_AIF1,DHRS9,-1.6854892276986018,7.66386080523691,-3.9733192283151215,3.7782016109313483e-4,0.009953826608134472,-0.13493641806532075,-3.555110575506627,-0.6752872444118218,-0.6752872444118218,DHRS9
Adapt_CCL3,DHRS9,-0.9594144894885552,8.038132166055398,-2.389009135426762,0.02385849910701416,0.11712027895955437,-3.580857483780151,-2.259400246274771,-0.6752872444118218,-0.6752872444118218,DHRS9
Adapt_IFI44L,DHRS9,-0.7747844474885142,8.014540858787546,-2.219993851491183,0.032763106223528043,0.14140724538603894,-3.9868687391574777,-2.134974339422616,-0.6752872444118218,-0.6752872444118218,DHRS9
Adapt_HIF1A,DHRS9,-1.4356002552105487,7.036879188700568,-1.9932885781147938,0.05939507240618895,0.2014143104713027,-4.123778762784007,-1.8852575643386311,-0.6752872444118218,-0.6752872444118218,DHRS9
Prolif_MKI67,DHRS9,-1.146044567388845,6.570086712552525,-1.612925682537005,0.12898730224003882,0.3221598084697644,-4.88795375416931,-1.5181074941835113,-0.6752872444118218,-0.6752872444118218,DHRS9
PVM_CD163,DHRS9,-0.7898426886558034,5.3600655527148575,-1.4629017790441259,0.15542916119924577,0.3601219779731782,-5.25379811123411,-1.4206134671800699,-0.6752872444118218,-0.6752872444118218,DHRS9
Adapt_HSPA1A,DHRS9,-0.5429298411028434,7.718457692326442,-1.190541054040931,0.24279563886613767,0.4675805869435719,-5.450860318090736,-1.1680275831836333,-0.6752872444118218,-0.6752872444118218,DHRS9
Homeo_PICALM,DHRS9,-0.4131195894090123,8.115076433102814,-0.943789958395827,0.3527112861017122,0.5807567436319707,-5.720465867145174,-0.9293431377153986,-0.6752872444118218,-0.6752872444118218,DHRS9
Adapt_TMEM163,DHRS9,0.30451133744099934,7.608181814327497,0.6365588486309186,0.5292775709791326,0.7264937025845651,-6.1486424344384565,0.6291091952004385,-0.6752872444118218,-0.6752872444118218,DHRS9
PVM_GPNMB,DHRS9,-0.2789522811009224,7.760608315829915,-0.5552857477001895,0.5824773169572866,0.7638150528346257,-6.2119655767706945,-0.5497697387216278,-0.6752872444118218,-0.6752872444118218,DHRS9
Adapt_HIST,DHRS9,-0.23801128418748796,7.878674596036141,-0.5126189298991816,0.6120002317123379,0.7833374606293532,-5.929527259425548,-0.507220330312373,-0.6752872444118218,-0.6752872444118218,DHRS9
Homeo_FRMD4A,DHRS9,-0.14376959865172623,8.383231019740645,-0.40456475504467737,0.6885747336858309,0.8330106932809365,-5.967890652137339,-0.4007900112149173,-0.6752872444118218,-0.6752872444118218,DHRS9
Homeo_FRMD4A,AC091607.2,-1.5110734921710423,4.43321341336054,-5.036253618102569,1.859672394892411e-5,0.0016729989527170424,2.878080377207503,-4.281105408111812,-1.1445328592417454,-0.6676441678910182,AC091607.2
PVM_GPNMB,AC091607.2,-1.5688217731279903,4.143990111204918,-4.693810434327098,4.883682118941536e-5,0.002933112092739706,1.831933788621984,-4.061124962287219,-1.1445328592417454,-0.6676441678910182,AC091607.2
Adapt_HSPA1A,AC091607.2,-1.3995435010896453,3.904371237629844,-4.063151757535841,2.918609378627317e-4,0.008532684296633094,0.27876443024513087,-3.622418936878655,-1.1445328592417454,-0.6676441678910182,AC091607.2
Adapt_TMEM163,AC091607.2,-1.2447031592969822,5.055814332185234,-3.6531940628702846,9.690357599012149e-4,0.017405695380772804,-0.8714819393351734,-3.29936571863799,-1.1445328592417454,-0.6676441678910182,AC091607.2
Adapt_HIST,AC091607.2,-0.9189403690927644,4.1892131294923916,-2.7030764547336124,0.011126222050194244,0.07398860752144742,-3.0448785311725346,-2.5387093281738426,-1.1445328592417454,-0.6676441678910182,AC091607.2
Adapt_CCL3,AC091607.2,-0.8631273754387752,3.9250337285156442,-2.5669782471362863,0.015433956581416722,0.08970993398051735,-3.313369474960133,-2.422032819510662,-1.1445328592417454,-0.6676441678910182,AC091607.2
Adapt_AIF1,AC091607.2,-0.5055203444750189,4.073899129237117,-1.8943196583059416,0.06775705461725721,0.2182929890884174,-4.880825421007597,-1.8266191328502979,-1.1445328592417454,-0.6676441678910182,AC091607.2
Adapt_TMEM163,SMG9,-1.5231347716644077,5.360213760672635,-4.69085298807734,5.533916934617575e-5,0.003163848204687195,1.7236894169431354,-4.031851425334751,-0.71883443179633,-0.6589315624799691,SMG9
Adapt_HIST,SMG9,-0.9815101415515044,4.815004043233873,-4.488593136866421,9.166086787836925e-5,0.004304669432376241,1.3468964978862257,-3.911667981315298,-0.71883443179633,-0.6589315624799691,SMG9
Homeo_FRMD4A,SMG9,-0.9263075945970547,5.129794523018521,-4.045410926494698,4.6267417576727513e-4,0.011251674540545842,0.25730340319076017,-3.501484331694822,-0.71883443179633,-0.6589315624799691,SMG9
Adapt_AIF1,SMG9,-0.7535550625941951,4.633124468775092,-3.7671527522827297,6.675288493057167e-4,0.01401882706062643,-0.737412632289165,-3.4025796905617707,-0.71883443179633,-0.6589315624799691,SMG9
PVM_GPNMB,SMG9,-0.7732077260039798,4.704594793474598,-3.485673103282937,0.0014243093540905903,0.02188426897618343,-1.2817927182180746,-3.1896789328221633,-0.71883443179633,-0.6589315624799691,SMG9
